dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
17.108420 1.909113 -0.000006 -0.165000 1.984244 0.010490 -0.165958 -0.000733 3.014145 2.992561 2.793671 2.769540 -0.045715
17.207640 1.909492 -0.000005 -0.165000 1.984543 0.009595 -0.165941 -0.000634 3.020302 2.999831 2.799768 2.776731 -0.043507
17.306875 1.909893 -0.000004 -0.165000 1.984873 0.008772 -0.165925 -0.000542 3.025926 3.006477 2.805334 2.783302 -0.041480
17.406128 1.910316 -0.000003 -0.165000 1.985231 0.008016 -0.165910 -0.000457 3.031022 3.012512 2.810377 2.789267 -0.039621
17.505399 1.910757 -0.000002 -0.165000 1.985615 0.007321 -0.165896 -0.000380 3.035601 3.017950 2.814903 2.794639 -0.037914
17.604690 1.911214 -0.000002 -0.165000 1.986023 0.006682 -0.165884 -0.000308 3.039669 3.022809 2.818923 2.799435 -0.036349
17.704002 1.911685 -0.000002 -0.165000 1.986452 0.006096 -0.165873 -0.000242 3.043240 3.027103 2.822448 2.803671 -0.034913
17.803335 1.912167 -0.000001 -0.165000 1.986900 0.005557 -0.165862 -0.000181 3.046323 3.030850 2.825488 2.807364 -0.033597
17.902692 1.912660 -0.000001 -0.165000 1.987364 0.005062 -0.165853 -0.000125 3.048933 3.034068 2.828057 2.810532 -0.032390
18.002072 1.913161 -0.000001 -0.165000 1.987843 0.004608 -0.165844 -0.000074 3.051082 3.036775 2.830169 2.813192 -0.031284
18.101476 1.913668 -0.000001 -0.165000 1.988334 0.004191 -0.165836 -0.000026 3.052786 3.038990 2.831838 2.815364 -0.030270
18.200906 1.914179 -0.000001 -0.165000 1.988836 0.003808 -0.165829 0.000018 3.054060 3.040732 2.833079 2.817066 -0.029341
18.300360 1.914693 -0.000000 -0.165000 1.989346 0.003456 -0.165822 0.000058 3.054919 3.042021 2.833908 2.818317 -0.028490
18.399840 1.915208 -0.000000 -0.165000 1.989862 0.003133 -0.165816 0.000095 3.055381 3.042875 2.834342 2.819138 -0.027710
18.499347 1.915722 -0.000000 -0.165000 1.990383 0.002837 -0.165810 0.000130 3.055462 3.043315 2.834398 2.819548 -0.026997
18.598879 1.916235 -0.000000 -0.165000 1.990907 0.002565 -0.165805 0.000161 3.055179 3.043361 2.834093 2.819567 -0.026343
18.698437 1.916743 -0.000000 -0.165000 1.991432 0.002316 -0.165801 0.000191 3.054551 3.043034 2.833444 2.819216 -0.025746
18.798022 1.917247 -0.000000 -0.165000 1.991956 0.002088 -0.165796 0.000218 3.053595 3.042353 2.832470 2.818513 -0.025199
18.897633 1.917745 -0.000000 -0.165000 1.992479 0.001879 -0.165793 0.000242 3.052329 3.041338 2.831189 2.817480 -0.024700
18.997270 1.918236 -0.000000 -0.165000 1.992998 0.001687 -0.165789 0.000265 3.050772 3.040011 2.829618 2.816136 -0.024243
19.096932 1.918718 -0.000000 -0.165000 1.993512 0.001511 -0.165786 0.000286 3.048941 3.038390 2.827775 2.814501 -0.023825
19.196621 1.919191 -0.000000 -0.165000 1.994020 0.001350 -0.165783 0.000306 3.046855 3.036495 2.825679 2.812595 -0.023444
19.296334 1.919654 -0.000000 -0.165000 1.994521 0.001203 -0.165780 0.000324 3.044531 3.034347 2.823348 2.810437 -0.023096
19.396073 1.920105 -0.000000 -0.165000 1.995013 0.001068 -0.165778 0.000340 3.041989 3.031964 2.820800 2.808047 -0.022778
19.495835 1.920545 -0.000000 -0.165000 1.995496 0.000945 -0.165776 0.000356 3.039245 3.029365 2.818052 2.805443 -0.022488
19.595622 1.920972 -0.000000 -0.165000 1.995969 0.000833 -0.165774 0.000369 3.036317 3.026570 2.815122 2.802645 -0.022225
19.695432 1.921386 -0.000000 -0.165000 1.996430 0.000730 -0.165772 0.000383 3.033222 3.023596 2.812026 2.799670 -0.021983
